step	agent_id	module_id	x	y	stress	is_isolated	active_event_ids
43	ISS03	common_area	45.19	46.99	55.9	false	
43	ISS04	common_area	50.53	51.98	45.2	false	
43	ISS05	common_area	51.53	47.13	47.2	false	
43	ISS06	common_area	45.78	51.45	36.8	false	
43	ISS07	common_area	55.18	52.31	54.8	false	
43	ISS08	common_area	49.2	48.12	51.5	false	
43	ISS09	common_area	48.89	53.06	32.6	false	
44	ISS00	hab_module	26.0	48.47	43.4	false	
44	ISS01	hab_module	25.96	52.59	57.5	false	
44	ISS02	common_area	53.87	47.77	61.5	false	
44	ISS03	common_area	44.47	48.72	70.6	false	
44	ISS04	common_area	51.14	51.7	40.4	false	
44	ISS05	common_area	50.51	46.79	65.7	false	
44	ISS06	common_area	46.48	52.75	49.9	false	
44	ISS07	common_area	55.65	50.49	52.4	false	
44	ISS08	common_area	48.63	48.48	54.1	false	
44	ISS09	common_area	49.94	53.25	56.2	false	
45	ISS00	hab_module	25.54	48.79	51.9	false	
45	ISS01	hab_module	26.84	52.71	68.1	false	
45	ISS02	common_area	52.93	46.63	62.7	false	
45	ISS03	common_area	44.36	50.59	61.8	false	
45	ISS04	common_area	51.63	51.23	38.0	false	
45	ISS05	common_area	49.43	46.79	53.0	false	
45	ISS06	common_area	47.57	53.74	40.4	false	
45	ISS07	common_area	55.5	48.63	44.5	false	
45	ISS08	common_area	48.21	49.01	68.5	false	
45	ISS09	common_area	51.01	53.1	38.8	false	
46	ISS00	hab_module	25.22	49.25	54.7	false	
46	ISS01	hab_module	27.72	52.53	53.8	false	
46	ISS02	common_area	51.67	45.86	61.5	false	
46	ISS03	common_area	44.86	52.4	76.7	false	
46	ISS04	common_area	51.95	50.63	39.4	false	
46	ISS05	common_area	48.42	47.15	54.4	false	
46	ISS06	common_area	48.92	54.33	60.1	false	
46	ISS07	common_area	54.76	46.91	43.8	false	
46	ISS08	common_area	47.99	49.64	75.2	false	CONF06
46	ISS09	common_area	51.96	52.6	63.9	false	CONF06
47	ISS00	hab_module	25.06	49.79	68.1	false	
47	ISS01	hab_module	28.49	52.08	62.3	false	
47	ISS02	common_area	50.23	45.54	66.8	false	
47	ISS03	common_area	45.92	53.94	74.0	false	
47	ISS04	common_area	52.05	49.96	59.2	false	
47	ISS05	common_area	47.58	47.82	59.5	false	
47	ISS06	common_area	50.39	54.45	57.9	false	
47	ISS07	common_area	53.49	45.53	49.4	false	
47	ISS08	common_area	47.98	50.32	71.4	false	CONF06
47	ISS09	common_area	52.7	51.82	52.6	false	CONF06
48	ISS00	hab_module	25.08	50.35	55.1	false	
48	ISS01	hab_module	29.08	51.4	67.6	false	
48	ISS02	common_area	48.77	45.71	55.2	false	
48	ISS03	common_area	47.42	55.05	63.8	false	
48	ISS04	common_area	51.92	49.3	39.3	false	
48	ISS05	common_area	47.0	48.73	62.6	false	
48	ISS06	common_area	51.82	54.08	58.9	false	
48	ISS07	common_area	51.85	44.64	60.6	false	
48	ISS08	common_area	48.19	50.96	67.6	false	CONF06
48	ISS09	common_area	53.14	50.84	47.7	false	CONF06
49	ISS00	hab_module	25.29	50.88	41.3	false	
49	ISS01	hab_module	29.4	50.56	47.9	false	
49	ISS02	common_area	47.44	46.34	58.5	false	
49	ISS03	common_area	49.21	55.62	51.3	false	
49	ISS04	common_area	51.59	48.71	49.4	false	
49	ISS05	common_area	46.75	49.77	59.7	false	
49	ISS06	common_area	53.04	53.26	45.0	false	
49	ISS07	common_area	50.0	44.33	41.1	false	
49	ISS08	common_area	48.6	51.5	55.8	false	REPA06
49	ISS09	common_area	53.25	49.77	51.4	false	REPA06
50	ISS00	hab_module	25.65	51.31	45.2	false	
50	ISS01	hab_module	29.44	49.67	55.1	false	
50	ISS02	common_area	46.39	47.38	62.4	false	
50	ISS03	common_area	51.08	55.57	59.0	false	
50	ISS04	common_area	51.08	48.26	36.0	false	
50	ISS05	common_area	46.86	50.84	42.8	false	
50	ISS06	common_area	53.94	52.1	44.2	false	
50	ISS07	common_area	48.15	44.64	49.1	false	
50	ISS08	common_area	49.17	51.87	55.8	false	REPA06
50	ISS09	common_area	53.0	48.73	48.9	false	REPA06
